algorithm,params,run-id,accuracy,TPR,TNR,BCR,MCC,DIbinary,DIavgall,CV,0-accuracy,1-accuracy,sex-accuracy,0-accuracy_over_1-accuracy,sex-accuracyRatio,diff:1-accuracyto0-accuracy,sex-accuracyDiff,0-accuracy,1-accuracy,age-accuracy,0-accuracy_over_1-accuracy,age-accuracyRatio,diff:1-accuracyto0-accuracy,age-accuracyDiff,0-accuracy,1-accuracy,sex-age-accuracy,0-accuracy_over_1-1-accuracy,1-accuracy_over_1-1-accuracy,sex-age-accuracyRatio,diff:1-1-accuracyto0-accuracy,diff:1-1-accuracyto1-accuracy,sex-age-accuracyDiff,0-TPR,1-TPR,sex-TPR,0-TPR_over_1-TPR,sex-TPRRatio,diff:1-TPRto0-TPR,sex-TPRDiff,0-TPR,1-TPR,age-TPR,0-TPR_over_1-TPR,age-TPRRatio,diff:1-TPRto0-TPR,age-TPRDiff,0-TPR,1-TPR,sex-age-TPR,0-TPR_over_1-1-TPR,1-TPR_over_1-1-TPR,sex-age-TPRRatio,diff:1-1-TPRto0-TPR,diff:1-1-TPRto1-TPR,sex-age-TPRDiff,0-TNR,1-TNR,sex-TNR,0-TNR_over_1-TNR,sex-TNRRatio,diff:1-TNRto0-TNR,sex-TNRDiff,0-TNR,1-TNR,age-TNR,0-TNR_over_1-TNR,age-TNRRatio,diff:1-TNRto0-TNR,age-TNRDiff,0-TNR,1-TNR,sex-age-TNR,0-TNR_over_1-1-TNR,1-TNR_over_1-1-TNR,sex-age-TNRRatio,diff:1-1-TNRto0-TNR,diff:1-1-TNRto1-TNR,sex-age-TNRDiff,0-FPR,1-FPR,sex-FPR,0-FPR_over_1-FPR,sex-FPRRatio,diff:1-FPRto0-FPR,sex-FPRDiff,0-FPR,1-FPR,age-FPR,0-FPR_over_1-FPR,age-FPRRatio,diff:1-FPRto0-FPR,age-FPRDiff,0-FPR,1-FPR,sex-age-FPR,0-FPR_over_1-1-FPR,1-FPR_over_1-1-FPR,sex-age-FPRRatio,diff:1-1-FPRto0-FPR,diff:1-1-FPRto1-FPR,sex-age-FPRDiff,0-FNR,1-FNR,sex-FNR,0-FNR_over_1-FNR,sex-FNRRatio,diff:1-FNRto0-FNR,sex-FNRDiff,0-FNR,1-FNR,age-FNR,0-FNR_over_1-FNR,age-FNRRatio,diff:1-FNRto0-FNR,age-FNRDiff,0-FNR,1-FNR,sex-age-FNR,0-FNR_over_1-1-FNR,1-FNR_over_1-1-FNR,sex-age-FNRRatio,diff:1-1-FNRto0-FNR,diff:1-1-FNRto1-FNR,sex-age-FNRDiff,0-calibration+,1-calibration+,sex-calibration+,0-calibration+_over_1-calibration+,sex-calibration+Ratio,diff:1-calibration+to0-calibration+,sex-calibration+Diff,0-calibration+,1-calibration+,age-calibration+,0-calibration+_over_1-calibration+,age-calibration+Ratio,diff:1-calibration+to0-calibration+,age-calibration+Diff,0-calibration+,1-calibration+,sex-age-calibration+,0-calibration+_over_1-1-calibration+,1-calibration+_over_1-1-calibration+,sex-age-calibration+Ratio,diff:1-1-calibration+to0-calibration+,diff:1-1-calibration+to1-calibration+,sex-age-calibration+Diff,0-calibration-,1-calibration-,sex-calibration-,0-calibration-_over_1-calibration-,sex-calibration-Ratio,diff:1-calibration-to0-calibration-,sex-calibration-Diff,0-calibration-,1-calibration-,age-calibration-,0-calibration-_over_1-calibration-,age-calibration-Ratio,diff:1-calibration-to0-calibration-,age-calibration-Diff,0-calibration-,1-calibration-,sex-age-calibration-,0-calibration-_over_1-1-calibration-,1-calibration-_over_1-1-calibration-,sex-age-calibration-Ratio,diff:1-1-calibration-to0-calibration-,diff:1-1-calibration-to1-calibration-,sex-age-calibration-Diff,SG:sex-accuracy,SG:age-accuracy,SG:sex-age-accuracy,SG:sex-TPR,SG:age-TPR,SG:sex-age-TPR,SG:sex-TNR,SG:age-TNR,SG:sex-age-TNR,SG:sex-BCR,SG:age-BCR,SG:sex-age-BCR,SG:sex-MCC,SG:age-MCC,SG:sex-age-MCC,SG:sex-DIbinary,SG:age-DIbinary,SG:sex-age-DIbinary,SG:sex-DIavgall,SG:age-DIavgall,SG:sex-age-DIavgall,SG:sex-CV,SG:age-CV,SG:sex-age-CV,SG:sex-calibration-,SG:age-calibration-,SG:sex-age-calibration-,SG:sex-calibration+,SG:age-calibration+,SG:sex-age-calibration+
Kamishima-accuracy,eta=3.0,8,0.7245508982035929,1.0,0.0,0.5,0.0,1.0,1.0,1.0,0.7362637362637363,0.720164609053498,0.7282141726586171,1.0223547880690738,1.0223547880690738,1.0160991272102384,1.0160991272102384,0.6052631578947368,0.7398648648648649,0.6725640113798008,0.8180725787070415,0.8180725787070415,0.8653982930298719,0.8653982930298719,0.7168141592920354,0.7285067873303167,0.7226604733111761,None,None,1.0,None,None,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,None,None,1.0,None,None,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,None,None,1.0,None,None,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,None,None,1.0,None,None,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,None,None,1.0,None,None,1.0,0.7362637362637363,0.720164609053498,0.7282141726586171,1.0223547880690738,1.0223547880690738,1.0160991272102384,1.0160991272102384,0.6052631578947368,0.7398648648648649,0.6725640113798008,0.8180725787070415,0.8180725787070415,0.8653982930298719,0.8653982930298719,0.7168141592920354,0.7285067873303167,0.7226604733111761,None,None,1.0,None,None,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,None,None,1.0,None,None,1.0,0.7245508982035929,0.7398648648648649,0.7285067873303167,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7245508982035929,0.7398648648648649,0.7285067873303167
Kamishima-accuracy,eta=4.0,8,0.7245508982035929,1.0,0.0,0.5,0.0,1.0,1.0,1.0,0.7362637362637363,0.720164609053498,0.7282141726586171,1.0223547880690738,1.0223547880690738,1.0160991272102384,1.0160991272102384,0.6052631578947368,0.7398648648648649,0.6725640113798008,0.8180725787070415,0.8180725787070415,0.8653982930298719,0.8653982930298719,0.7168141592920354,0.7285067873303167,0.7226604733111761,None,None,1.0,None,None,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,None,None,1.0,None,None,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,None,None,1.0,None,None,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,None,None,1.0,None,None,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,None,None,1.0,None,None,1.0,0.7362637362637363,0.720164609053498,0.7282141726586171,1.0223547880690738,1.0223547880690738,1.0160991272102384,1.0160991272102384,0.6052631578947368,0.7398648648648649,0.6725640113798008,0.8180725787070415,0.8180725787070415,0.8653982930298719,0.8653982930298719,0.7168141592920354,0.7285067873303167,0.7226604733111761,None,None,1.0,None,None,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,None,None,1.0,None,None,1.0,0.7245508982035929,0.7398648648648649,0.7285067873303167,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7245508982035929,0.7398648648648649,0.7285067873303167
Kamishima-accuracy,eta=5.0,8,0.7245508982035929,1.0,0.0,0.5,0.0,1.0,1.0,1.0,0.7362637362637363,0.720164609053498,0.7282141726586171,1.0223547880690738,1.0223547880690738,1.0160991272102384,1.0160991272102384,0.6052631578947368,0.7398648648648649,0.6725640113798008,0.8180725787070415,0.8180725787070415,0.8653982930298719,0.8653982930298719,0.7168141592920354,0.7285067873303167,0.7226604733111761,None,None,1.0,None,None,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,None,None,1.0,None,None,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,None,None,1.0,None,None,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,None,None,1.0,None,None,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,None,None,1.0,None,None,1.0,0.7362637362637363,0.720164609053498,0.7282141726586171,1.0223547880690738,1.0223547880690738,1.0160991272102384,1.0160991272102384,0.6052631578947368,0.7398648648648649,0.6725640113798008,0.8180725787070415,0.8180725787070415,0.8653982930298719,0.8653982930298719,0.7168141592920354,0.7285067873303167,0.7226604733111761,None,None,1.0,None,None,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,None,None,1.0,None,None,1.0,0.7245508982035929,0.7398648648648649,0.7285067873303167,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7245508982035929,0.7398648648648649,0.7285067873303167
Kamishima-accuracy,eta=10.0,8,0.7245508982035929,1.0,0.0,0.5,0.0,1.0,1.0,1.0,0.7362637362637363,0.720164609053498,0.7282141726586171,1.0223547880690738,1.0223547880690738,1.0160991272102384,1.0160991272102384,0.6052631578947368,0.7398648648648649,0.6725640113798008,0.8180725787070415,0.8180725787070415,0.8653982930298719,0.8653982930298719,0.7168141592920354,0.7285067873303167,0.7226604733111761,None,None,1.0,None,None,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,None,None,1.0,None,None,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,None,None,1.0,None,None,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,None,None,1.0,None,None,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,None,None,1.0,None,None,1.0,0.7362637362637363,0.720164609053498,0.7282141726586171,1.0223547880690738,1.0223547880690738,1.0160991272102384,1.0160991272102384,0.6052631578947368,0.7398648648648649,0.6725640113798008,0.8180725787070415,0.8180725787070415,0.8653982930298719,0.8653982930298719,0.7168141592920354,0.7285067873303167,0.7226604733111761,None,None,1.0,None,None,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,None,None,1.0,None,None,1.0,0.7245508982035929,0.7398648648648649,0.7285067873303167,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7245508982035929,0.7398648648648649,0.7285067873303167
Kamishima-accuracy,eta=15.0,8,0.7245508982035929,1.0,0.0,0.5,0.0,1.0,1.0,1.0,0.7362637362637363,0.720164609053498,0.7282141726586171,1.0223547880690738,1.0223547880690738,1.0160991272102384,1.0160991272102384,0.6052631578947368,0.7398648648648649,0.6725640113798008,0.8180725787070415,0.8180725787070415,0.8653982930298719,0.8653982930298719,0.7168141592920354,0.7285067873303167,0.7226604733111761,None,None,1.0,None,None,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,None,None,1.0,None,None,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,None,None,1.0,None,None,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,None,None,1.0,None,None,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,None,None,1.0,None,None,1.0,0.7362637362637363,0.720164609053498,0.7282141726586171,1.0223547880690738,1.0223547880690738,1.0160991272102384,1.0160991272102384,0.6052631578947368,0.7398648648648649,0.6725640113798008,0.8180725787070415,0.8180725787070415,0.8653982930298719,0.8653982930298719,0.7168141592920354,0.7285067873303167,0.7226604733111761,None,None,1.0,None,None,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,None,None,1.0,None,None,1.0,0.7245508982035929,0.7398648648648649,0.7285067873303167,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7245508982035929,0.7398648648648649,0.7285067873303167
Kamishima-accuracy,eta=20.0,8,0.7245508982035929,1.0,0.0,0.5,0.0,1.0,1.0,1.0,0.7362637362637363,0.720164609053498,0.7282141726586171,1.0223547880690738,1.0223547880690738,1.0160991272102384,1.0160991272102384,0.6052631578947368,0.7398648648648649,0.6725640113798008,0.8180725787070415,0.8180725787070415,0.8653982930298719,0.8653982930298719,0.7168141592920354,0.7285067873303167,0.7226604733111761,None,None,1.0,None,None,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,None,None,1.0,None,None,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,None,None,1.0,None,None,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,None,None,1.0,None,None,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,None,None,1.0,None,None,1.0,0.7362637362637363,0.720164609053498,0.7282141726586171,1.0223547880690738,1.0223547880690738,1.0160991272102384,1.0160991272102384,0.6052631578947368,0.7398648648648649,0.6725640113798008,0.8180725787070415,0.8180725787070415,0.8653982930298719,0.8653982930298719,0.7168141592920354,0.7285067873303167,0.7226604733111761,None,None,1.0,None,None,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,None,None,1.0,None,None,1.0,0.7245508982035929,0.7398648648648649,0.7285067873303167,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7245508982035929,0.7398648648648649,0.7285067873303167
Kamishima-accuracy,eta=30.0,8,0.7245508982035929,1.0,0.0,0.5,0.0,1.0,1.0,1.0,0.7362637362637363,0.720164609053498,0.7282141726586171,1.0223547880690738,1.0223547880690738,1.0160991272102384,1.0160991272102384,0.6052631578947368,0.7398648648648649,0.6725640113798008,0.8180725787070415,0.8180725787070415,0.8653982930298719,0.8653982930298719,0.7168141592920354,0.7285067873303167,0.7226604733111761,None,None,1.0,None,None,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,None,None,1.0,None,None,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,None,None,1.0,None,None,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,None,None,1.0,None,None,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,None,None,1.0,None,None,1.0,0.7362637362637363,0.720164609053498,0.7282141726586171,1.0223547880690738,1.0223547880690738,1.0160991272102384,1.0160991272102384,0.6052631578947368,0.7398648648648649,0.6725640113798008,0.8180725787070415,0.8180725787070415,0.8653982930298719,0.8653982930298719,0.7168141592920354,0.7285067873303167,0.7226604733111761,None,None,1.0,None,None,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,None,None,1.0,None,None,1.0,0.7245508982035929,0.7398648648648649,0.7285067873303167,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7245508982035929,0.7398648648648649,0.7285067873303167
Kamishima-accuracy,eta=40.0,8,0.7245508982035929,1.0,0.0,0.5,0.0,1.0,1.0,1.0,0.7362637362637363,0.720164609053498,0.7282141726586171,1.0223547880690738,1.0223547880690738,1.0160991272102384,1.0160991272102384,0.6052631578947368,0.7398648648648649,0.6725640113798008,0.8180725787070415,0.8180725787070415,0.8653982930298719,0.8653982930298719,0.7168141592920354,0.7285067873303167,0.7226604733111761,None,None,1.0,None,None,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,None,None,1.0,None,None,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,None,None,1.0,None,None,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,None,None,1.0,None,None,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,None,None,1.0,None,None,1.0,0.7362637362637363,0.720164609053498,0.7282141726586171,1.0223547880690738,1.0223547880690738,1.0160991272102384,1.0160991272102384,0.6052631578947368,0.7398648648648649,0.6725640113798008,0.8180725787070415,0.8180725787070415,0.8653982930298719,0.8653982930298719,0.7168141592920354,0.7285067873303167,0.7226604733111761,None,None,1.0,None,None,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,None,None,1.0,None,None,1.0,0.7245508982035929,0.7398648648648649,0.7285067873303167,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7245508982035929,0.7398648648648649,0.7285067873303167
Kamishima-accuracy,eta=50.0,8,0.7245508982035929,1.0,0.0,0.5,0.0,1.0,1.0,1.0,0.7362637362637363,0.720164609053498,0.7282141726586171,1.0223547880690738,1.0223547880690738,1.0160991272102384,1.0160991272102384,0.6052631578947368,0.7398648648648649,0.6725640113798008,0.8180725787070415,0.8180725787070415,0.8653982930298719,0.8653982930298719,0.7168141592920354,0.7285067873303167,0.7226604733111761,None,None,1.0,None,None,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,None,None,1.0,None,None,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,None,None,1.0,None,None,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,None,None,1.0,None,None,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,None,None,1.0,None,None,1.0,0.7362637362637363,0.720164609053498,0.7282141726586171,1.0223547880690738,1.0223547880690738,1.0160991272102384,1.0160991272102384,0.6052631578947368,0.7398648648648649,0.6725640113798008,0.8180725787070415,0.8180725787070415,0.8653982930298719,0.8653982930298719,0.7168141592920354,0.7285067873303167,0.7226604733111761,None,None,1.0,None,None,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,None,None,1.0,None,None,1.0,0.7245508982035929,0.7398648648648649,0.7285067873303167,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7245508982035929,0.7398648648648649,0.7285067873303167
Kamishima-accuracy,eta=100.0,8,0.7245508982035929,1.0,0.0,0.5,0.0,1.0,1.0,1.0,0.7362637362637363,0.720164609053498,0.7282141726586171,1.0223547880690738,1.0223547880690738,1.0160991272102384,1.0160991272102384,0.6052631578947368,0.7398648648648649,0.6725640113798008,0.8180725787070415,0.8180725787070415,0.8653982930298719,0.8653982930298719,0.7168141592920354,0.7285067873303167,0.7226604733111761,None,None,1.0,None,None,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,None,None,1.0,None,None,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,None,None,1.0,None,None,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,None,None,1.0,None,None,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,None,None,1.0,None,None,1.0,0.7362637362637363,0.720164609053498,0.7282141726586171,1.0223547880690738,1.0223547880690738,1.0160991272102384,1.0160991272102384,0.6052631578947368,0.7398648648648649,0.6725640113798008,0.8180725787070415,0.8180725787070415,0.8653982930298719,0.8653982930298719,0.7168141592920354,0.7285067873303167,0.7226604733111761,None,None,1.0,None,None,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,None,None,1.0,None,None,1.0,0.7245508982035929,0.7398648648648649,0.7285067873303167,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7245508982035929,0.7398648648648649,0.7285067873303167
Kamishima-accuracy,eta=150.0,8,0.7245508982035929,1.0,0.0,0.5,0.0,1.0,1.0,1.0,0.7362637362637363,0.720164609053498,0.7282141726586171,1.0223547880690738,1.0223547880690738,1.0160991272102384,1.0160991272102384,0.6052631578947368,0.7398648648648649,0.6725640113798008,0.8180725787070415,0.8180725787070415,0.8653982930298719,0.8653982930298719,0.7168141592920354,0.7285067873303167,0.7226604733111761,None,None,1.0,None,None,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,None,None,1.0,None,None,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,None,None,1.0,None,None,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,None,None,1.0,None,None,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,None,None,1.0,None,None,1.0,0.7362637362637363,0.720164609053498,0.7282141726586171,1.0223547880690738,1.0223547880690738,1.0160991272102384,1.0160991272102384,0.6052631578947368,0.7398648648648649,0.6725640113798008,0.8180725787070415,0.8180725787070415,0.8653982930298719,0.8653982930298719,0.7168141592920354,0.7285067873303167,0.7226604733111761,None,None,1.0,None,None,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,None,None,1.0,None,None,1.0,0.7245508982035929,0.7398648648648649,0.7285067873303167,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7245508982035929,0.7398648648648649,0.7285067873303167
Kamishima-accuracy,eta=200.0,8,0.7245508982035929,1.0,0.0,0.5,0.0,1.0,1.0,1.0,0.7362637362637363,0.720164609053498,0.7282141726586171,1.0223547880690738,1.0223547880690738,1.0160991272102384,1.0160991272102384,0.6052631578947368,0.7398648648648649,0.6725640113798008,0.8180725787070415,0.8180725787070415,0.8653982930298719,0.8653982930298719,0.7168141592920354,0.7285067873303167,0.7226604733111761,None,None,1.0,None,None,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,None,None,1.0,None,None,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,None,None,1.0,None,None,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,None,None,1.0,None,None,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,None,None,1.0,None,None,1.0,0.7362637362637363,0.720164609053498,0.7282141726586171,1.0223547880690738,1.0223547880690738,1.0160991272102384,1.0160991272102384,0.6052631578947368,0.7398648648648649,0.6725640113798008,0.8180725787070415,0.8180725787070415,0.8653982930298719,0.8653982930298719,0.7168141592920354,0.7285067873303167,0.7226604733111761,None,None,1.0,None,None,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,None,None,1.0,None,None,1.0,0.7245508982035929,0.7398648648648649,0.7285067873303167,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7245508982035929,0.7398648648648649,0.7285067873303167
